LMG35	WINRATE	NMATCHES	event	PWINRATE	WML20	FOUNDED	HWINRATE	HHWINRATE	ID	WINRATE6	DEATH_AVG	DEATH_L25	KILL_AVG	TOP500B	LMG35V2	LMAVGV2	COUNTERS3	WINRATE3	WMG35	WMAVG	DPC	HHHWR_SUM	HHHWR_AVG
-0.0366	10	10	win	25	0.0078	111456267	-8	3	3202221138	1	0	6	2	0	-4	-79	0.2449	1	-12	-115	0	-5	-2.5
0.0366	-10	-10	lose	75	-0.0078	-111456267	8	-3	3202221138	-1	0	-6	-2	0	4	79	-0.2449	-1	12	115	0	5	2.5
0.0324	-10	-10	win	69	-0.0073	-111456267	2	-12	3202257413	-2	0	-6	-2	0	3	75	-0.0139	-4	12	117	0	-10	-5.0
-0.0324	10	10	lose	31	0.0073	111456267	-2	12	3202257413	2	0	6	2	0	-3	-75	0.0139	4	-12	-117	0	10	5.0
-0.0221	7	44	win	75	0.0125	-24897376	20	-5	3202378726	8	4	-16	2	-4	-2	28	-0.1517	5	5	75	0	15	7.5
0.0221	-7	-44	lose	25	-0.0125	24897376	-20	5	3202378726	-8	-4	16	-2	4	2	-28	0.1517	-5	-5	-75	0	-15	-7.5
-0.1602	2	185	win	78	0.0276	-15389059	-2	0	3202378832	-9	1	-3	0	1	-15	-299	-0.2407	-20	-1	2	0	-2	-1.0
0.1602	-2	-185	lose	22	-0.0276	15389059	2	0	3202378832	9	-1	3	0	-1	15	299	0.2407	20	1	-2	0	2	1.0
0.0277	-7	-44	win	20	-0.0122	24897376	-16	0	3202452265	-8	-4	16	-2	4	3	-30	-0.0713	-7	-6	-74	0	-16	-8.0
-0.0277	7	44	lose	80	0.0122	-24897376	16	0	3202452265	8	4	-16	2	-4	-3	30	0.0713	7	6	74	0	16	8.0
0.1635	-3	-185	win	20	-0.0274	15389059	-3	-10	3202527864	8	-1	3	0	-1	16	294	0.0831	18	1	-2	0	-13	-6.5
-0.1635	3	185	lose	80	0.0274	-15389059	3	10	3202527864	-8	1	-3	0	1	-16	-294	-0.0831	-18	-1	2	0	13	6.5
-0.0114	8	90	win	75	-0.0362	-7273530	1	-9	3202564092	15	1	3	0	-3	-1	-145	0.1293	25	-15	-259	0	-8	-4.0
0.0114	-8	-90	lose	25	0.0362	7273530	-1	9	3202564092	-15	-1	-3	0	3	1	145	-0.1293	-25	15	259	0	8	4.0
-0.0346	7	44	win	67	0.0124	-24897376	7	10	3202564238	8	4	-16	2	-4	-3	24	-0.1091	4	6	78	0	17	8.5
0.0346	-7	-44	lose	33	-0.0124	24897376	-7	-10	3202564238	-8	-4	16	-2	4	3	-24	0.1091	-4	-6	-78	0	-17	-8.5
-0.1679	2	185	win	73	0.0276	-15389059	0	-7	3202582473	-9	1	-3	0	1	-16	-300	0.4682	-19	-1	7	0	-7	-3.5
0.1679	-2	-185	lose	27	-0.0276	15389059	0	7	3202582473	9	-1	3	0	-1	16	300	-0.4682	19	1	-7	0	7	3.5
-0.0017	9	90	win	80	-0.0368	-7273530	23	12	3202631339	16	1	3	0	-3	0	-135	0.319	27	-15	-261	0	35	17.5
0.0017	-9	-90	lose	20	0.0368	7273530	-23	-12	3202631339	-16	-1	-3	0	3	0	135	-0.319	-27	15	261	0	-35	-17.5
-0.0609	1	-208	win	50	0.0101	140691537	1	9	3202672292	-5	2	-11	2	-10	-7	-75	0.3632	-2	-13	-75	0	10	5.0
0.0609	-1	208	lose	50	-0.0101	-140691537	-1	-9	3202672292	5	-2	11	-2	10	7	75	-0.3632	2	13	75	0	-10	-5.0
0.0199	-6	-15	win	73	0.0252	-132478437	-7	-1	3202675514	-1	-2	5	-1	2	2	10	-0.3575	1	0	42	0	-8	-4.0
-0.0199	6	15	lose	27	-0.0252	132478437	7	1	3202675514	1	2	-5	1	-2	-2	-10	0.3575	-1	0	-42	0	8	4.0
0.0559	-2	208	win	33	-0.0096	-140691537	-3	6	3202762306	3	-2	10	-2	10	6	71	0.2767	1	13	78	0	3	1.5
-0.0559	2	-208	lose	67	0.0096	140691537	3	-6	3202762306	-3	2	-10	2	-10	-6	-71	-0.2767	-1	-13	-78	0	-3	-1.5
0.0141	-5	-15	win	75	0.0246	-132478437	-5	18	3202817250	0	-2	5	-1	2	1	-13	-0.0972	3	0	57	0	13	6.5
-0.0141	5	15	lose	25	-0.0246	132478437	5	-18	3202817250	0	2	-5	1	-2	-1	13	0.0972	-3	0	-57	0	-13	-6.5
0.0691	4	55	win	25	-0.0333	-3107510	-3	3	3202806342	6	1	4	5	6	8	213	0.3382	-1	5	154	0	0	0.0
-0.0691	-4	-55	lose	75	0.0333	3107510	3	-3	3202806342	-6	-1	-4	-5	-6	-8	-213	-0.3382	1	-5	-154	0	0	0.0
0.0668	-1	208	win	50	-0.0098	-140691537	13	3	3202871566	4	-2	11	-2	10	7	83	-0.222	2	13	75	0	16	8.0
-0.0668	1	-208	lose	50	0.0098	140691537	-13	-3	3202871566	-4	2	-11	2	-10	-7	-83	0.222	-2	-13	-75	0	-16	-8.0
0.0476	6	55	win	40	-0.0358	-3107510	1	-5	3202907506	8	0	6	5	6	6	205	0.0552	1	6	155	0	-4	-2.0
-0.0476	-6	-55	lose	60	0.0358	3107510	-1	5	3202907506	-8	0	-6	-5	-6	-6	-205	-0.0552	-1	-6	-155	0	4	2.0
-0.0354	-5	-172	win	29	0.0301	446522	-7	-1	3203015286	-9	-2	5	0	-6	-4	-27	-0.3876	-11	-10	-21	0	-8	-4.0
0.0354	5	172	lose	71	-0.0301	-446522	7	1	3203015286	9	2	-5	0	6	4	27	0.3876	11	10	21	0	8	4.0
0.0378	0	163	win	50	0.0183	-52182586	-6	-3	3203009550	-11	-2	6	0	7	4	-16	0.0955	-10	-10	-139	0	-9	-4.5
-0.0378	0	-163	lose	50	-0.0183	52182586	6	3	3203009550	11	2	-6	0	-7	-4	16	-0.0955	10	10	139	0	9	4.5
0.0321	0	163	win	53	0.018	-52182586	1	-13	3203120505	-10	-2	6	0	7	3	-14	0.5257	-9	-10	-139	0	-12	-6.0
-0.0321	0	-163	lose	47	-0.018	52182586	-1	13	3203120505	10	2	-6	0	-7	-3	14	-0.5257	9	10	139	0	12	6.0
0.0305	4	172	win	62	-0.0296	-446522	-5	-11	3203110172	9	2	-5	0	6	3	19	-0.0004	9	11	29	0	-16	-8.0
-0.0305	-4	-172	lose	38	0.0296	446522	5	11	3203110172	-9	-2	5	0	-6	-3	-19	0.0004	-9	-11	-29	0	16	8.0
-0.0116	0	-94	win	40	0.0333	-13712097	-16	1	3203219296	-3	-1	-5	4	1	-3	-95	-0.0942	-1	12	-127	0	-15	-7.5
0.0116	0	94	lose	60	-0.0333	13712097	16	-1	3203219296	3	1	5	-4	-1	3	95	0.0942	1	-12	127	0	15	7.5
-0.0253	-5	-172	win	33	0.0297	446522	2	0	3203255425	-9	-2	4	0	-6	-3	-12	0.0376	-10	-11	-31	0	2	1.0
0.0253	5	172	lose	67	-0.0297	-446522	-2	0	3203255425	9	2	-4	0	6	3	12	-0.0376	10	11	31	0	-2	-1.0
-0.0193	1	-94	win	50	0.03	-13712097	14	-4	3203356238	-1	-1	-5	4	1	-4	-100	-0.1925	1	14	-102	0	10	5.0
0.0193	-1	94	lose	50	-0.03	13712097	-14	4	3203356238	1	1	5	-4	-1	4	100	0.1925	-1	-14	102	0	-10	-5.0
0.2763	6	318	win	50	0.0726	-153203028	5	5	3203472938	8	-2	58	0	-5	67	337	-0.1895	9	55	129	0	10	5.0
-0.2763	-6	-318	lose	50	-0.0726	153203028	-5	-5	3203472938	-8	2	-58	0	5	-67	-337	0.1895	-9	-55	-129	0	-10	-5.0
-0.0696	3	-11	win	71	0.0601	26829337	2	-2	3203775990	-4	1	-3	2	0	-7	-37	0.2498	-2	-13	-175	0	0	0.0
0.0696	-3	11	lose	29	-0.0601	-26829337	-2	2	3203775990	4	-1	3	-2	0	7	37	-0.2498	2	13	175	0	0	0.0
0.0727	-3	11	win	25	-0.0596	-26829337	0	0	3203870745	3	-1	2	-2	0	7	36	0.3724	2	13	175	0	0	0.0
-0.0727	3	-11	lose	75	0.0596	26829337	0	0	3203870745	-3	1	-2	2	0	-7	-36	-0.3724	-2	-13	-175	0	0	0.0
0.0687	-3	11	win	33	-0.0597	-26829337	-5	12	3203979448	4	-1	2	-2	0	7	23	0.6062	3	13	185	0	7	3.5
-0.0687	3	-11	lose	67	0.0597	26829337	5	-12	3203979448	-4	1	-2	2	0	-7	-23	-0.6062	-3	-13	-185	0	-7	-3.5
-0.0732	23	-233	win	75	-0.065	154514747	28	-2	3204001947	17	-2	9	6	7	-47	-74	0.0885	16	18	354	0	26	13.0
0.0732	-23	233	lose	25	0.065	-154514747	-28	2	3204001947	-17	2	-9	-6	-7	47	74	-0.0885	-16	-18	-354	0	-26	-13.0
-0.0779	28	-233	win	80	-0.065	154514747	37	-8	3204074728	23	1	-8	11	7	-47	-88	0.1636	22	27	701	0	29	14.5
0.0779	-28	233	lose	20	0.065	-154514747	-37	8	3204074728	-23	-1	8	-11	-7	47	88	-0.1636	-22	-27	-701	0	-29	-14.5
0.0825	-31	233	win	17	0.065	-154514747	7	-23	3204139560	-26	-3	18	-14	-7	48	101	-0.2915	-26	-32	-884	0	-16	-8.0
-0.0825	31	-233	lose	83	-0.065	154514747	-7	23	3204139560	26	3	-18	14	7	-48	-101	0.2915	26	32	884	0	16	8.0
-0.0825	19	-233	win	71	-0.0645	154514747	25	26	3204199168	14	4	-24	14	7	2	496	0.0416	13	31	874	0	51	25.5
0.0825	-19	233	lose	29	0.0645	-154514747	-25	-26	3204199168	-14	-4	24	-14	-7	-2	-496	-0.0416	-13	-31	-874	0	-51	-25.5
0.1688	4	22	win	50	0.003	-61690903	-3	1	3204271432	6	1	-7	1	2	17	298	0.9591	15	-3	-65	0	-2	-1.0
-0.1688	-4	-22	lose	50	-0.003	61690903	3	-1	3204271432	-6	-1	7	-1	-2	-17	-298	-0.9591	-15	3	65	0	2	1.0
-0.1635	-4	-22	win	33	-0.0028	61690903	-8	10	3204375223	-6	-1	7	-1	-2	-16	-276	-0.136	-16	3	51	0	2	1.0
0.1635	4	22	lose	67	0.0028	-61690903	8	-10	3204375223	6	1	-7	1	2	16	276	0.136	16	-3	-51	0	-2	-1.0
-0.1667	-4	-22	win	50	-0.0031	61690903	-14	2	3204464181	-5	-2	7	-1	-2	-16	-275	0.0212	-14	3	53	0	-12	-6.0
0.1667	4	22	lose	50	0.0031	-61690903	14	-2	3204464181	5	2	-7	1	2	16	275	-0.0212	14	-3	-53	0	12	6.0
0.0354	16	143	win	75	-0.0708	-10381040	21	26	3204484898	25	1	10	5	3	5	83	0.2933	28	-11	-112	0	47	23.5
-0.0354	-16	-143	lose	25	0.0708	10381040	-21	-26	3204484898	-25	-1	-10	-5	-3	-5	-83	-0.2933	-28	11	112	0	-47	-23.5
0.0169	16	143	win	80	-0.0715	-10381040	29	35	3204579062	27	1	11	5	3	3	69	-0.0242	30	-10	-106	0	64	32.0
-0.0169	-16	-143	lose	20	0.0715	10381040	-29	-35	3204579062	-27	-1	-11	-5	-3	-3	-69	0.0242	-30	10	106	0	-64	-32.0
0.0013	-1	51	win	50	-0.0038	-7766578	-16	-5	3204639027	-6	-2	10	-1	2	0	63	-0.0282	-12	3	1	0	-21	-10.5
-0.0013	1	-51	lose	50	0.0038	7766578	16	5	3204639027	6	2	-10	1	-2	0	-63	0.0282	12	-3	-1	0	21	10.5
0.2093	-3	-142	win	67	0.0889	39441137	15	-6	3204749642	-1	-1	2	2	1	20	302	0.3696	7	3	114	0	9	4.5
-0.2093	3	142	lose	33	-0.0889	-39441137	-15	6	3204749642	1	1	-2	-2	-1	-20	-302	-0.3696	-7	-3	-114	0	-9	-4.5
0.0117	0	51	win	55	-0.0041	-7766578	7	-8	3204737995	-5	-2	10	0	2	1	70	0.1244	-11	2	-1	0	-1	-0.5
-0.0117	0	-51	lose	45	0.0041	7766578	-7	8	3204737995	5	2	-10	0	-2	-1	-70	-0.1244	11	-2	1	0	1	0.5
0.2123	-2	-142	win	71	0.0857	39441137	-1	9	3204831354	1	-1	3	2	1	20	305	-0.1957	8	2	96	0	8	4.0
-0.2123	2	142	lose	29	-0.0857	-39441137	1	-9	3204831354	-1	1	-3	-2	-1	-20	-305	0.1957	-8	-2	-96	0	-8	-4.0
-0.0205	6	199	win	42	-0.0096	53672854	1	6	3204934571	-4	0	-2	0	3	-2	-61	0.2068	-5	1	-38	0	7	3.5
0.0205	-6	-199	lose	58	0.0096	-53672854	-1	-6	3204934571	4	0	2	0	-3	2	61	-0.2068	5	-1	38	0	-7	-3.5
-0.0255	6	199	win	45	-0.0098	53672854	1	22	3205094163	-2	0	-2	0	3	-2	-75	0.6343	-3	1	-33	0	23	11.5
0.0255	-6	-199	lose	55	0.0098	-53672854	-1	-22	3205094163	2	0	2	0	-3	2	75	-0.6343	3	-1	33	0	-23	-11.5
0.2839	8	-246	win	50	0.0311	45763006	16	10	3205297102	13	-1	-3	-1	4	22	19	0.3448	9	-3	9	0	26	13.0
-0.2839	-8	246	lose	50	-0.0311	-45763006	-16	-10	3205297102	-13	1	3	1	-4	-22	-19	-0.3448	-9	3	-9	0	-26	-13.0
0.288	10	-246	win	67	0.0253	45763006	14	23	3205404478	15	-1	-1	-1	4	22	24	0.4141	12	-5	-18	0	37	18.5
-0.288	-10	246	lose	33	-0.0253	-45763006	-14	-23	3205404478	-15	1	1	1	-4	-22	-24	-0.4141	-12	5	18	0	-37	-18.5
-0.0128	2	-23	win	60	0.0	-142817577	1	2	3205420098	2	2	-17	-2	-6	-2	-177	-0.1165	-1	19	-56	0	3	1.5
0.0128	-2	23	lose	40	0.0	142817577	-1	-2	3205420098	-2	-2	17	2	6	2	177	0.1165	1	-19	56	0	-3	-1.5
0.0027	4	-23	win	67	0.0	-142817577	0	-3	3205529271	4	1	-15	-2	-6	-1	-166	0.2605	1	14	-76	0	-3	-1.5
-0.0027	-4	23	lose	33	0.0	142817577	0	3	3205529271	-4	-1	15	2	6	1	166	-0.2605	-1	-14	76	0	3	1.5
-0.0333	-6	-179	win	50	-0.011	131199338	0	-8	3206271245	-9	-4	12	-1	-6	-4	-44	-0.233	-11	-7	-17	0	-8	-4.0
0.0333	6	179	lose	50	0.011	-131199338	0	8	3206271245	9	4	-12	1	6	4	44	0.233	11	7	17	0	8	4.0
-0.0286	-6	-179	win	60	-0.0112	131199338	-2	6	3206345153	-9	-4	12	-1	-6	-3	-38	-0.3328	-9	-7	-22	0	4	2.0
0.0286	6	179	lose	40	0.0112	-131199338	2	-6	3206345153	9	4	-12	1	6	3	38	0.3328	9	7	22	0	-4	-2.0
0.0878	-24	115	win	25	0.0158	-47192927	-25	1	3206523698	-18	2	-11	-2	-10	10	67	-0.4099	-18	-2	-107	0	-24	-12.0
-0.0878	24	-115	lose	75	-0.0158	47192927	25	-1	3206523698	18	-2	11	2	10	-10	-67	0.4099	18	2	107	0	24	12.0
-0.0321	0	22	win	75	-0.0039	-26622997	-5	15	3206524339	8	0	-4	-1	-2	-3	-50	0.111	8	10	145	0	10	5.0
0.0321	0	-22	lose	25	0.0039	26622997	5	-15	3206524339	-8	0	4	1	2	3	50	-0.111	-8	-10	-145	0	-10	-5.0
0.1047	-23	115	win	40	0.0152	-47192927	-35	-18	3206595837	-16	2	-10	-1	-10	12	86	-0.2482	-16	-3	-111	0	-53	-26.5
-0.1047	23	-115	lose	60	-0.0152	47192927	35	18	3206595837	16	-2	10	1	10	-12	-86	0.2482	16	3	111	0	53	26.5
0.0379	0	-22	win	22	0.0042	26622997	-6	-4	3206650679	-8	0	3	1	2	4	53	-0.1076	-10	-10	-146	0	-10	-5.0
-0.0379	0	22	lose	78	-0.0042	-26622997	6	4	3206650679	8	0	-3	-1	-2	-4	-53	0.1076	10	10	146	0	10	5.0
0.1267	-3	136	win	70	0.0192	10285325	3	-4	3206707596	-1	-1	12	-3	0	15	137	-0.3848	-7	-23	-30	0	-1	-0.5
-0.1267	3	-136	lose	30	-0.0192	-10285325	-3	4	3206707596	1	1	-12	3	0	-15	-137	0.3848	7	23	30	0	1	0.5
0.0323	0	-22	win	30	0.0039	26622997	-7	-3	3206775767	-7	0	4	1	2	3	55	0.162	-8	-10	-146	0	-10	-5.0
-0.0323	0	22	lose	70	-0.0039	-26622997	7	3	3206775767	7	0	-4	-1	-2	-3	-55	-0.162	8	10	146	0	10	5.0
0.101	-1	136	win	73	0.0183	10285325	-6	4	3206839202	0	-1	13	-3	0	12	90	-0.0223	-5	-23	-19	0	-2	-1.0
-0.101	1	-136	lose	27	-0.0183	-10285325	6	-4	3206839202	0	1	-13	3	0	-12	-90	0.0223	5	23	19	0	2	1.0
0.1818	12	53	win	50	-0.0096	-15732969	10	13	3206822655	11	-6	23	2	-5	18	347	0.4155	11	-17	-136	0	23	11.5
-0.1818	-12	-53	lose	50	0.0096	15732969	-10	-13	3206822655	-11	6	-23	-2	5	-18	-347	-0.4155	-11	17	136	0	-23	-11.5
0.1697	14	53	win	57	-0.0106	-15732969	6	5	3206995213	12	-6	23	2	-5	17	307	0.2096	13	-16	-106	0	11	5.5
-0.1697	-14	-53	lose	43	0.0106	15732969	-6	-5	3206995213	-12	6	-23	-2	5	-17	-307	-0.2096	-13	16	106	0	-11	-5.5
-0.0087	6	22	win	50	0.0165	1725621	2	0	3207007686	-1	5	-13	3	-2	-1	38	0.4579	-5	-3	-54	0	2	1.0
0.0087	-6	-22	lose	50	-0.0165	-1725621	-2	0	3207007686	1	-5	13	-3	2	1	-38	-0.4579	5	3	54	0	-2	-1.0
0.332	-4	141	win	25	0.0943	-3045736	-8	5	3207093153	-5	0	-7	1	-2	35	382	0.0145	-14	-6	-41	0	-3	-1.5
-0.332	4	-141	lose	75	-0.0943	3045736	8	-5	3207093153	5	0	7	-1	2	-35	-382	-0.0145	14	6	41	0	3	1.5
0.0139	-7	-22	win	33	-0.0162	-1725621	-26	7	3207155582	0	-4	13	-3	2	1	-35	0.326	4	3	52	0	-19	-9.5
-0.0139	7	22	lose	67	0.0162	1725621	26	-7	3207155582	0	4	-13	3	-2	-1	35	-0.326	-4	-3	-52	0	19	9.5
0.3559	-3	141	win	40	0.0935	-3045736	1	4	3207205299	-4	0	-7	1	-2	37	384	0.2366	-12	-6	-41	0	5	2.5
-0.3559	3	-141	lose	60	-0.0935	3045736	-1	-4	3207205299	4	0	7	-1	2	-37	-384	-0.2366	12	6	41	0	-5	-2.5
0.0216	-6	-22	win	50	-0.0164	-1725621	19	-13	3207303078	1	-5	13	-2	2	2	-31	-0.1741	4	2	50	0	6	3.0
-0.0216	6	22	lose	50	0.0164	1725621	-19	13	3207303078	-1	5	-13	2	-2	-2	31	0.1741	-4	-2	-50	0	-6	-3.0
0.3142	-1	141	win	50	0.0926	-3045736	1	-2	3207338995	-2	0	-5	1	-2	33	369	-0.2049	-8	-5	-38	0	-1	-0.5
-0.3142	1	-141	lose	50	-0.0926	3045736	-1	2	3207338995	2	0	5	-1	2	-33	-369	0.2049	8	5	38	0	1	0.5
-0.138	15	234	win	50	0.08	103346131	21	6	3207547693	11	-5	27	3	6	-12	-117	-0.2953	13	-14	-141	0	27	13.5
0.138	-15	-234	lose	50	-0.08	-103346131	-21	-6	3207547693	-11	5	-27	-3	-6	12	117	0.2953	-13	14	141	0	-27	-13.5
0.1508	-16	-234	win	43	-0.0795	-103346131	-22	-34	3207689001	-12	5	-26	-3	-6	13	120	-0.092	-15	14	139	0	-56	-28.0
-0.1508	16	234	lose	57	0.0795	103346131	22	34	3207689001	12	-5	26	3	6	-13	-120	0.092	15	-14	-139	0	56	28.0
-0.1549	15	234	win	50	0.0795	103346131	-3	18	3207800059	11	-4	24	3	6	-14	-123	-0.2625	13	-10	-117	0	15	7.5
0.1549	-15	-234	lose	50	-0.0795	-103346131	3	-18	3207800059	-11	4	-24	-3	-6	14	123	0.2625	-13	10	117	0	-15	-7.5
-0.2364	-16	-259	win	50	-0.0312	142390511	-19	5	3207924698	-18	-2	-11	-6	7	-63	-735	0.0786	-15	-64	-344	0	-14	-7.0
0.2364	16	259	lose	50	0.0312	-142390511	19	-5	3207924698	18	2	11	6	-7	63	735	-0.0786	15	64	344	0	14	7.0
0.2391	-1	259	win	33	0.0312	-142390511	-17	-23	3208022535	0	4	-5	3	-7	63	734	0.0739	-3	14	216	0	-40	-20.0
-0.2391	1	-259	lose	67	-0.0312	142390511	17	23	3208022535	0	-4	5	-3	7	-63	-734	-0.0739	3	-14	-216	0	40	20.0
0.2391	9	259	win	50	0.031	-142390511	2	-15	3208127648	11	0	12	4	-7	30	362	0.0218	8	15	219	0	-13	-6.5
-0.2391	-9	-259	lose	50	-0.031	142390511	-2	15	3208127648	-11	0	-12	-4	7	-30	-362	-0.0218	-8	-15	-219	0	13	6.5
-0.0051	0	-4	win	35	-0.041	130752816	28	0	3208642510	2	-2	8	-1	0	-1	-37	-0.1513	3	4	14	0	28	14.0
0.0051	0	4	lose	65	0.041	-130752816	-28	0	3208642510	-2	2	-8	1	0	1	37	0.1513	-3	-4	-14	0	-28	-14.0
0.0825	-6	-70	win	14	0.0267	11236034	-4	-9	3208800511	2	-2	3	0	-6	8	-10	0.4189	0	-16	-299	0	-13	-6.5
-0.0825	6	70	lose	86	-0.0267	-11236034	4	9	3208800511	-2	2	-3	0	6	-8	10	-0.4189	0	16	299	0	13	6.5
0.01	0	4	win	61	0.0412	-130752816	-13	10	3208760234	-3	2	-8	1	0	1	37	-0.615	-5	-4	-15	0	-3	-1.5
-0.01	0	-4	lose	39	-0.0412	130752816	13	-10	3208760234	3	-2	8	-1	0	-1	-37	0.615	5	4	15	0	3	1.5
-0.0782	6	70	win	80	-0.0261	-11236034	-2	11	3208929152	-4	2	-3	0	6	-8	15	0.2221	-1	15	291	0	9	4.5
0.0782	-6	-70	lose	20	0.0261	11236034	2	-11	3208929152	4	-2	3	0	-6	8	-15	-0.2221	1	-15	-291	0	-9	-4.5
0.0049	0	4	win	63	0.0407	-130752816	-3	13	3208996220	-2	2	-8	1	0	0	8	0.2761	-3	-4	5	0	10	5.0
-0.0049	0	-4	lose	37	-0.0407	130752816	3	-13	3208996220	2	-2	8	-1	0	0	-8	-0.2761	3	4	-5	0	-10	-5.0
-0.1758	-15	50	win	71	-0.0261	-45354462	-25	-14	3209134873	-5	0	2	-2	-2	-17	-141	0.0143	7	8	99	0	-39	-19.5
0.1758	15	-50	lose	29	0.0261	45354462	25	14	3209134873	5	0	-2	2	2	17	141	-0.0143	-7	-8	-99	0	39	19.5
0.0228	-6	-196	win	52	0.009	-53672854	1	1	3209295791	3	0	1	0	-3	2	63	0.0588	2	0	59	0	2	1.0
-0.0228	6	196	lose	48	-0.009	53672854	-1	-1	3209295791	-3	0	-1	0	3	-2	-63	-0.0588	-2	0	-59	0	-2	-1.0
-0.1672	-15	50	win	75	-0.0265	-45354462	-18	-7	3209244877	-3	0	2	-2	-2	-16	-137	0.3997	9	7	98	0	-25	-12.5
0.1672	15	-50	lose	25	0.0265	45354462	18	7	3209244877	3	0	-2	2	2	16	137	-0.3997	-9	-7	-98	0	25	12.5
-0.0272	6	196	win	45	-0.0084	53672854	3	2	3209412956	-4	0	-1	0	3	-2	-67	0.2753	-3	1	-54	0	5	2.5
0.0272	-6	-196	lose	55	0.0084	-53672854	-3	-2	3209412956	4	0	1	0	-3	2	67	-0.2753	3	-1	54	0	-5	-2.5
0.032	-6	-196	win	52	0.0086	-53672854	0	0	3209586889	2	0	1	0	-3	3	77	-0.2041	1	-1	51	0	0	0.0
-0.032	6	196	lose	48	-0.0086	53672854	0	0	3209586889	-2	0	-1	0	3	-3	-77	0.2041	-1	1	-51	0	0	0.0
0.0289	-6	-196	win	54	0.0081	-53672854	0	-16	3209829498	4	0	1	0	-3	3	67	0.008	3	0	62	0	-16	-8.0
-0.0289	6	196	lose	46	-0.0081	53672854	0	16	3209829498	-4	0	-1	0	3	-3	-67	-0.008	-3	0	-62	0	16	8.0
0.0944	3	-235	win	25	-0.0469	22735357	6	-12	3209877065	1	-2	5	3	-3	8	92	-0.1379	18	18	319	0	-6	-3.0
-0.0944	-3	235	lose	75	0.0469	-22735357	-6	12	3209877065	-1	2	-5	-3	3	-8	-92	0.1379	-18	-18	-319	0	6	3.0
0.0984	3	-235	win	40	-0.0474	22735357	2	-9	3209991813	2	-2	6	3	-3	8	94	0.4071	20	17	312	0	-7	-3.5
-0.0984	-3	235	lose	60	0.0474	-22735357	-2	9	3209991813	-2	2	-6	-3	3	-8	-94	-0.4071	-20	-17	-312	0	7	3.5
-0.1273	5	16	win	50	0.0482	91100781	-3	1	3210214831	-1	2	-4	3	2	-13	-214	0.1169	4	-14	-243	0	-2	-1.0
0.1273	-5	-16	lose	50	-0.0482	-91100781	3	-1	3210214831	1	-2	4	-3	-2	13	214	-0.1169	-4	14	243	0	2	1.0
-0.1225	6	16	win	57	0.0477	91100781	18	-3	3210298503	-1	1	-4	3	2	-12	-208	-0.1249	5	-14	-246	0	15	7.5
0.1225	-6	-16	lose	43	-0.0477	-91100781	-18	3	3210298503	1	-1	4	-3	-2	12	208	0.1249	-5	14	246	0	-15	-7.5
-0.091	13	104	win	57	-0.0325	-10606834	31	20	3211038235	16	1	3	2	6	-9	-184	0.2028	18	-12	-137	0	51	25.5
0.091	-13	-104	lose	43	0.0325	10606834	-31	-20	3211038235	-16	-1	-3	-2	-6	9	184	-0.2028	-18	12	137	0	-51	-25.5
0.0985	-15	-104	win	38	0.0331	10606834	-15	-8	3211134880	-18	-1	-4	-2	-6	9	179	-0.1877	-20	11	136	0	-23	-11.5
-0.0985	15	104	lose	62	-0.0331	-10606834	15	8	3211134880	18	1	4	2	6	-9	-179	0.1877	20	-11	-136	0	23	11.5
-0.0506	-13	33	win	50	-0.0048	-35421995	-11	-15	3211350257	8	-1	-1	0	-3	-5	-54	0.3784	14	6	70	0	-26	-13.0
0.0506	13	-33	lose	50	0.0048	35421995	11	15	3211350257	-8	1	1	0	3	5	54	-0.3784	-14	-6	-70	0	26	13.0
0.0568	13	-33	win	43	0.0054	35421995	13	19	3211495742	-10	1	0	0	3	5	70	0.0666	-15	-7	-83	0	32	16.0
-0.0568	-13	33	lose	57	-0.0054	-35421995	-13	-19	3211495742	10	-1	0	0	-3	-5	-70	-0.0666	15	7	83	0	-32	-16.0
-0.0954	-4	-34	win	51	-0.0521	75083961	-4	8	3212058797	-4	1	2	0	0	-9	-145	0.2289	-1	9	168	0	4	2.0
0.0954	4	34	lose	49	0.0521	-75083961	4	-8	3212058797	4	-1	-2	0	0	9	145	-0.2289	1	-9	-168	0	-4	-2.0
0.0977	4	34	win	47	0.0522	-75083961	10	22	3212181658	3	-1	-2	0	0	10	142	0.0866	1	-9	-167	0	32	16.0
-0.0977	-4	-34	lose	53	-0.0522	75083961	-10	-22	3212181658	-3	1	2	0	0	-10	-142	-0.0866	-1	9	167	0	-32	-16.0
0.0946	4	34	win	49	0.0518	-75083961	-5	13	3212309042	3	-1	-2	0	0	9	140	-0.4731	2	-9	-164	0	8	4.0
-0.0946	-4	-34	lose	51	-0.0518	75083961	5	-13	3212309042	-3	1	2	0	0	-9	-140	0.4731	-2	9	164	0	-8	-4.0
0.0679	-3	7	win	40	-0.0579	-26829337	8	-2	3212420527	4	-1	3	-2	0	7	31	0.1458	3	13	183	0	6	3.0
-0.0679	3	-7	lose	60	0.0579	26829337	-8	2	3212420527	-4	1	-3	2	0	-7	-31	-0.1458	-3	-13	-183	0	-6	-3.0
0.0719	-3	7	win	45	-0.0581	-26829337	-1	-2	3212490157	5	-1	3	-2	0	7	38	0.0646	4	12	177	0	-3	-1.5
-0.0719	3	-7	lose	55	0.0581	26829337	1	2	3212490157	-5	1	-3	2	0	-7	-38	-0.0646	-4	-12	-177	0	3	1.5
